country_code,country_name,year,debt_to_gdp,electricity_access,exports_to_gdp,fdi_pct_gdp,gdp_growth,imports_to_gdp,industry_value_added,inflation,real_interest_rate,unemployment,debt_to_gdp_score,inflation_score,imports_to_gdp_score,unemployment_score,gdp_growth_score,electricity_access_score,fdi_pct_gdp_score,debt_sustainability,macro_stability,external_vulnerability,growth_capacity,development_capacity,sovereign_risk_score,risk_band,fx_change,fx_volatility,inflation_change,fx_pressure_score,fx_volatility_score,inflation_pressure_score,debt_pressure_score,market_risk_score,composite_risk_score,composite_risk_band
KEN,Kenya,2018,,61.2,12.541975333359,0.832686217791619,5.64794640709219,21.8727778433835,17.313146131064,4.6898064677633,8.48796047494691,4.284,,13.198379103428481,8.610404605069329,6.631274737701828,41.14012602074286,42.967884828349945,91.12696161589086,,13.198379103428481,46.11793051907912,25.11815935361667,42.967884828349945,30.578879557259228,Low Risk,,,-3.3158432093361503,,,37.409394463242215,,,,Unknown
KEN,Kenya,2019,,69.7,11.4279956869332,0.468168547481475,5.11415885767801,20.3314661545478,16.9305452274709,5.23963795764792,7.83110074767397,5.014,,14.626575447431147,4.057143888221751,8.92442043098574,43.754678208213505,33.5548172757475,94.88106243097292,,14.626575447431147,45.340743225835915,27.583487097357754,33.5548172757475,30.367442570585172,Low Risk,,,0.5498314898846202,,,47.24470059462476,,,,Unknown
KEN,Kenya,2020,,71.5,11.4410451821593,-0.0053684543935162,-0.272766327438816,18.9580936008817,17.4002876322786,5.40516207933392,6.7146344090674,5.613,,15.056527077676632,0.0,10.806056417666648,70.14045105350594,31.56146179401993,99.7579334018586,,15.056527077676634,45.344515182662995,42.592339258294835,31.561461794019934,35.599960751143854,Moderate Risk,,,0.1655241216859995,,,46.266920282292396,,,,Unknown
KEN,Kenya,2021,,76.5,13.1097382018218,0.382593996518954,7.59048947333467,21.8923095777051,17.1524357767952,6.10793603659176,7.42758100514372,5.693,,16.881993997780746,8.668104212009716,11.0573600552868,31.62532892839002,26.02436323366556,95.76237907947818,,16.881993997780746,48.25641096994993,22.07591480873495,26.02436323366556,28.76777154205367,Low Risk,,,0.7027739572578406,,,47.633826970780476,,,,Unknown
KEN,Kenya,2022,,76.0,15.9570283629469,0.691645983068062,4.85998104287999,24.3182954744092,17.5274480968435,7.65986268272224,5.02892163035786,5.565,,20.91314900243314,15.83482225035357,10.655274235094556,44.999670082632484,26.578073089700993,92.57950919660092,,20.91314900243314,50.71877086228419,29.054057724847016,26.578073089700993,32.96851266931763,Low Risk,,,1.5519266461304797,,,49.79429759937023,,,,Unknown
KEN,Kenya,2023,,76.2,16.890666978856,0.472521238226254,5.71999241214208,24.2204234378835,17.1222148239844,7.67139634029402,7.75281849023132,5.409,,20.943107867794694,15.545693904401055,10.165232141735252,40.78723648574258,26.356589147286826,94.83623486511343,,20.943107867794694,51.586848886543045,26.56987732602489,26.356589147286826,32.30011632981817,Low Risk,,,0.011533657571780154,,,45.87512752327357,,,,Unknown
KEN,Kenya,2024,,,17.0656153005354,0.385110027210407,4.72473994710138,23.1203986963402,16.4676669412723,4.48978854243448,,5.487,,12.67882925052798,12.296059531607142,10.410253188414904,45.662096366632454,,95.73646693957691,,12.678829250527977,50.22351744432067,29.295169176745734,,31.667662459315284,Low Risk,,,-3.18160779785954,,,37.75092510621399,,,,Unknown
KEN,Kenya,2025,,,,,,,,,,5.449,,,,10.29088396054533,,,,,,,10.29088396054533,,,Unknown,,1.651894781587612,,,1.2674112263655488,,,,,Unknown
NGA,Nigeria,2010,,48.0,,1.64207369186652,8.00565591628701,,25.3174522378126,13.7400521363694,1.06773606467312,3.744,,36.70654117494162,,4.934975183765786,29.59179642509966,57.5858250276855,82.79122805993867,,36.70654117494162,82.79122805993867,18.14398656305179,57.58582502768551,38.97757417864608,Moderate Risk,,,,,,,,,,Unknown
NGA,Nigeria,2011,,55.9,,2.133117701613,5.30792420289453,,28.2777998870502,10.8261371880017,5.68557985915527,3.77,,29.13759913987054,,5.0166488659923365,42.80559348762035,48.837209302325576,77.734055617072,,29.13759913987054,77.734055617072,25.260726341864483,48.837209302325576,37.84075411036139,Moderate Risk,,,-2.913914948367699,,,38.43200702044363,,,,Unknown
NGA,Nigeria,2012,,53.0,,1.52378233769127,4.23006117493223,,27.0730175029593,12.2242413020584,6.22480861375514,3.761,,32.76919758587783,,4.9883772067600685,48.08508931071588,52.04872646733112,84.00948908072439,,32.76919758587783,84.00948908072439,28.075901548164964,52.04872646733112,41.46292356628751,Moderate Risk,,,1.3981041140567,,,49.4029321041942,,,,Unknown
NGA,Nigeria,2013,,55.6,,1.06953936497778,6.67133539306167,,25.7423212364316,8.49551838265669,11.2016222248975,3.711,,23.08377843608347,,4.831312433247471,36.127450257068006,49.169435215946834,88.6876543742151,,23.08377843608347,88.6876543742151,21.597100553151325,49.169435215946834,36.3454200490812,Moderate Risk,,,-3.7287229194017115,,,36.358918502409345,,,,Unknown
