country_code,country_name,indicator,year,value
EGY,Egypt,unemployment,1996,9.0
EGY,Egypt,unemployment,1995,11.04
EGY,Egypt,unemployment,1994,10.93
EGY,Egypt,unemployment,1993,10.92
EGY,Egypt,unemployment,1992,8.92
EGY,Egypt,unemployment,1991,9.38
EGY,Egypt,unemployment,1990,
EGY,Egypt,unemployment,1989,
EGY,Egypt,unemployment,1988,
EGY,Egypt,unemployment,1987,
EGY,Egypt,unemployment,1986,
EGY,Egypt,unemployment,1985,
EGY,Egypt,unemployment,1984,
EGY,Egypt,unemployment,1983,
EGY,Egypt,unemployment,1982,
EGY,Egypt,unemployment,1981,
EGY,Egypt,unemployment,1980,
EGY,Egypt,unemployment,1979,
EGY,Egypt,unemployment,1978,
EGY,Egypt,unemployment,1977,
EGY,Egypt,unemployment,1976,
EGY,Egypt,unemployment,1975,
EGY,Egypt,unemployment,1974,
EGY,Egypt,unemployment,1973,
EGY,Egypt,unemployment,1972,
EGY,Egypt,unemployment,1971,
EGY,Egypt,unemployment,1970,
EGY,Egypt,unemployment,1969,
EGY,Egypt,unemployment,1968,
EGY,Egypt,unemployment,1967,
EGY,Egypt,unemployment,1966,
EGY,Egypt,unemployment,1965,
EGY,Egypt,unemployment,1964,
EGY,Egypt,unemployment,1963,
EGY,Egypt,unemployment,1962,
EGY,Egypt,unemployment,1961,
EGY,Egypt,unemployment,1960,
EGY,Egypt,industry_value_added,2025,
EGY,Egypt,industry_value_added,2024,32.5624789967949
EGY,Egypt,industry_value_added,2023,32.7344752545444
EGY,Egypt,industry_value_added,2022,32.7114314313038
EGY,Egypt,industry_value_added,2021,31.1876357851451
EGY,Egypt,industry_value_added,2020,32.3694442999707
EGY,Egypt,industry_value_added,2019,35.8254244102931
EGY,Egypt,industry_value_added,2018,35.3298750589345
EGY,Egypt,industry_value_added,2017,34.3958677753768
EGY,Egypt,industry_value_added,2016,32.4559533476046
EGY,Egypt,industry_value_added,2015,36.6302017267482
EGY,Egypt,industry_value_added,2014,39.890323943662
EGY,Egypt,industry_value_added,2013,39.8869544184046
EGY,Egypt,industry_value_added,2012,39.2513148623634
EGY,Egypt,industry_value_added,2011,35.9517175990081
EGY,Egypt,industry_value_added,2010,35.7845184816841
EGY,Egypt,industry_value_added,2009,35.8164459796584
EGY,Egypt,industry_value_added,2008,36.2125516471245
EGY,Egypt,industry_value_added,2007,35.0653866809882
EGY,Egypt,industry_value_added,2006,36.1547353084021
EGY,Egypt,industry_value_added,2005,34.1486722376973
EGY,Egypt,industry_value_added,2004,34.6679167525242
EGY,Egypt,industry_value_added,2003,33.3705868263473
EGY,Egypt,industry_value_added,2002,32.5835048825548
EGY,Egypt,industry_value_added,2001,30.8988569835517
EGY,Egypt,industry_value_added,2000,30.7518670979124
EGY,Egypt,industry_value_added,1999,28.4008452535761
EGY,Egypt,industry_value_added,1998,28.6450939457203
EGY,Egypt,industry_value_added,1997,28.9996239187665
EGY,Egypt,industry_value_added,1996,29.5187445510026
EGY,Egypt,industry_value_added,1995,30.2450980392157
EGY,Egypt,industry_value_added,1994,30.5028571428571
EGY,Egypt,industry_value_added,1993,31.1469072164948
EGY,Egypt,industry_value_added,1992,31.411214953271
EGY,Egypt,industry_value_added,1991,32.1333348444444
EGY,Egypt,industry_value_added,1990,27.4060538622129
EGY,Egypt,industry_value_added,1989,26.5896096103896
EGY,Egypt,industry_value_added,1988,27.4496748376623
EGY,Egypt,industry_value_added,1987,25.9417475728155
EGY,Egypt,industry_value_added,1986,27.8866213151927
EGY,Egypt,industry_value_added,1985,29.5951742627346
EGY,Egypt,industry_value_added,1984,28.7658227848101
EGY,Egypt,industry_value_added,1983,28.5864661654135
EGY,Egypt,industry_value_added,1982,30.0454221588885
EGY,Egypt,industry_value_added,1981,31.2813249739022
EGY,Egypt,industry_value_added,1980,33.3886582528562
EGY,Egypt,industry_value_added,1979,34.7293569254186
EGY,Egypt,industry_value_added,1978,26.1683964871338
EGY,Egypt,industry_value_added,1977,24.7018843104057
EGY,Egypt,industry_value_added,1976,23.7747218327715
EGY,Egypt,industry_value_added,1975,25.4079825123431
EGY,Egypt,industry_value_added,1974,23.2760755532542
EGY,Egypt,industry_value_added,1973,20.4953715286465
EGY,Egypt,industry_value_added,1972,21.6674543382169
EGY,Egypt,industry_value_added,1971,22.1228189708801
EGY,Egypt,industry_value_added,1970,21.4205397301349
EGY,Egypt,industry_value_added,1969,24.1186075855415
EGY,Egypt,industry_value_added,1968,22.7294210319023
EGY,Egypt,industry_value_added,1967,23.8085845037084
EGY,Egypt,industry_value_added,1966,23.9929660982293
EGY,Egypt,industry_value_added,1965,24.0697417788568
EGY,Egypt,industry_value_added,1964,25.040293040293
EGY,Egypt,industry_value_added,1963,25.0480637187586
EGY,Egypt,industry_value_added,1962,24.7564785884948
EGY,Egypt,industry_value_added,1961,22.05468949655
EGY,Egypt,industry_value_added,1960,21.5592572364828
EGY,Egypt,electricity_access,2025,
EGY,Egypt,electricity_access,2024,
EGY,Egypt,electricity_access,2023,100.0
EGY,Egypt,electricity_access,2022,100.0
EGY,Egypt,electricity_access,2021,100.0
EGY,Egypt,electricity_access,2020,100.0
EGY,Egypt,electricity_access,2019,100.0
EGY,Egypt,electricity_access,2018,100.0
EGY,Egypt,electricity_access,2017,100.0
EGY,Egypt,electricity_access,2016,100.0
EGY,Egypt,electricity_access,2015,99.3
EGY,Egypt,electricity_access,2014,99.8
EGY,Egypt,electricity_access,2013,99.9
EGY,Egypt,electricity_access,2012,99.7
EGY,Egypt,electricity_access,2011,99.4
EGY,Egypt,electricity_access,2010,99.4
EGY,Egypt,electricity_access,2009,98.9
EGY,Egypt,electricity_access,2008,99.8
EGY,Egypt,electricity_access,2007,98.4
EGY,Egypt,electricity_access,2006,99.0
EGY,Egypt,electricity_access,2005,99.4
EGY,Egypt,electricity_access,2004,97.8
EGY,Egypt,electricity_access,2003,98.8
EGY,Egypt,electricity_access,2002,97.5
EGY,Egypt,electricity_access,2001,97.4
EGY,Egypt,electricity_access,2000,97.7
EGY,Egypt,electricity_access,1999,96.8857345581055
EGY,Egypt,electricity_access,1998,96.6465225219727
EGY,Egypt,electricity_access,1997,96.4024658203125
EGY,Egypt,electricity_access,1996,96.1543273925781
EGY,Egypt,electricity_access,1995,95.5
EGY,Egypt,electricity_access,1994,95.6485366821289
EGY,Egypt,electricity_access,1993,95.3922424316406
EGY,Egypt,electricity_access,1992,93.4
EGY,Egypt,electricity_access,1991,
EGY,Egypt,electricity_access,1990,
EGY,Egypt,electricity_access,1989,
EGY,Egypt,electricity_access,1988,
EGY,Egypt,electricity_access,1987,
EGY,Egypt,electricity_access,1986,
EGY,Egypt,electricity_access,1985,
EGY,Egypt,electricity_access,1984,
EGY,Egypt,electricity_access,1983,
EGY,Egypt,electricity_access,1982,
EGY,Egypt,electricity_access,1981,
EGY,Egypt,electricity_access,1980,
EGY,Egypt,electricity_access,1979,
EGY,Egypt,electricity_access,1978,
EGY,Egypt,electricity_access,1977,
EGY,Egypt,electricity_access,1976,
EGY,Egypt,electricity_access,1975,
EGY,Egypt,electricity_access,1974,
EGY,Egypt,electricity_access,1973,
EGY,Egypt,electricity_access,1972,
EGY,Egypt,electricity_access,1971,
EGY,Egypt,electricity_access,1970,
EGY,Egypt,electricity_access,1969,
EGY,Egypt,electricity_access,1968,
EGY,Egypt,electricity_access,1967,
EGY,Egypt,electricity_access,1966,
EGY,Egypt,electricity_access,1965,
EGY,Egypt,electricity_access,1964,
EGY,Egypt,electricity_access,1963,
EGY,Egypt,electricity_access,1962,
EGY,Egypt,electricity_access,1961,
EGY,Egypt,electricity_access,1960,
GHA,Ghana,gdp_growth,2025,
GHA,Ghana,gdp_growth,2024,5.59045469593266
GHA,Ghana,gdp_growth,2023,3.14009099763754
GHA,Ghana,gdp_growth,2022,3.80484980952164
GHA,Ghana,gdp_growth,2021,5.07646643533542
GHA,Ghana,gdp_growth,2020,0.513941670628171
GHA,Ghana,gdp_growth,2019,6.5077747939152
GHA,Ghana,gdp_growth,2018,6.20007768127284
GHA,Ghana,gdp_growth,2017,8.12889488100956
GHA,Ghana,gdp_growth,2016,3.37346574966936
GHA,Ghana,gdp_growth,2015,2.12075933817334
GHA,Ghana,gdp_growth,2014,2.85624016330883
GHA,Ghana,gdp_growth,2013,7.31252501678145
GHA,Ghana,gdp_growth,2012,9.2927894063005
GHA,Ghana,gdp_growth,2011,14.0471235803149
GHA,Ghana,gdp_growth,2010,7.89971194051621
GHA,Ghana,gdp_growth,2009,4.84448705175076
GHA,Ghana,gdp_growth,2008,9.14979893831817
GHA,Ghana,gdp_growth,2007,4.34681910440079
GHA,Ghana,gdp_growth,2006,6.39991260618034
GHA,Ghana,gdp_growth,2005,5.90000381855104
GHA,Ghana,gdp_growth,2004,5.59999999077445
GHA,Ghana,gdp_growth,2003,5.200000133101
GHA,Ghana,gdp_growth,2002,4.49999955900331
GHA,Ghana,gdp_growth,2001,4.00000012807919
GHA,Ghana,gdp_growth,2000,3.70000008164408
GHA,Ghana,gdp_growth,1999,4.39999682545296
GHA,Ghana,gdp_growth,1998,4.70039078427911
GHA,Ghana,gdp_growth,1997,4.19635744019571
GHA,Ghana,gdp_growth,1996,4.60246115564627
GHA,Ghana,gdp_growth,1995,4.11241897162861
GHA,Ghana,gdp_growth,1994,3.29999973947747
GHA,Ghana,gdp_growth,1993,4.85000055379412
GHA,Ghana,gdp_growth,1992,3.87941908037517
GHA,Ghana,gdp_growth,1991,5.28182639834429
GHA,Ghana,gdp_growth,1990,3.32881788321653
GHA,Ghana,gdp_growth,1989,5.08587270013842
GHA,Ghana,gdp_growth,1988,5.62816876359457
GHA,Ghana,gdp_growth,1987,4.79489887940781
GHA,Ghana,gdp_growth,1986,5.19916067974877
GHA,Ghana,gdp_growth,1985,5.09161727201138
GHA,Ghana,gdp_growth,1984,8.64756945671597
GHA,Ghana,gdp_growth,1983,-4.56373750458945
GHA,Ghana,gdp_growth,1982,-6.92365041055389
GHA,Ghana,gdp_growth,1981,-3.50306694696705
GHA,Ghana,gdp_growth,1980,0.471695943172108
GHA,Ghana,gdp_growth,1979,-2.51494141959301
GHA,Ghana,gdp_growth,1978,8.47593560232171
GHA,Ghana,gdp_growth,1977,2.27410724169957
GHA,Ghana,gdp_growth,1976,-3.53018280627536
GHA,Ghana,gdp_growth,1975,-12.4316290214597
GHA,Ghana,gdp_growth,1974,6.85251683220585
GHA,Ghana,gdp_growth,1973,2.8845841948016
GHA,Ghana,gdp_growth,1972,-2.48765540214929
GHA,Ghana,gdp_growth,1971,5.2161245570606
GHA,Ghana,gdp_growth,1970,9.72347258708628
GHA,Ghana,gdp_growth,1969,6.00617496624768
GHA,Ghana,gdp_growth,1968,0.368860328659636
GHA,Ghana,gdp_growth,1967,3.07536405007809
GHA,Ghana,gdp_growth,1966,-4.25829036972007
GHA,Ghana,gdp_growth,1965,1.36899886970954
GHA,Ghana,gdp_growth,1964,2.20932750184639
GHA,Ghana,gdp_growth,1963,4.40597419943647
GHA,Ghana,gdp_growth,1962,4.10915860625774
GHA,Ghana,gdp_growth,1961,3.42967401462874
GHA,Ghana,gdp_growth,1960,
GHA,Ghana,inflation,2025,
GHA,Ghana,inflation,2024,22.8483281157842
GHA,Ghana,inflation,2023,38.1069656296501
GHA,Ghana,inflation,2022,31.2558951049016
GHA,Ghana,inflation,2021,9.9710886750444
GHA,Ghana,inflation,2020,9.88728956269944
GHA,Ghana,inflation,2019,7.14364003330857
GHA,Ghana,inflation,2018,7.80876516610703
GHA,Ghana,inflation,2017,12.3719215507048
GHA,Ghana,inflation,2016,17.4546347070868
GHA,Ghana,inflation,2015,17.1499695007878
GHA,Ghana,inflation,2014,15.4896160333318
GHA,Ghana,inflation,2013,11.6661923071729
GHA,Ghana,inflation,2012,11.1863409441067
GHA,Ghana,inflation,2011,8.7284593709302
GHA,Ghana,inflation,2010,10.7333898354915
GHA,Ghana,inflation,2009,19.2469482220857
GHA,Ghana,inflation,2008,16.494639613412
GHA,Ghana,inflation,2007,10.7342665456292
GHA,Ghana,inflation,2006,11.6791839392492
GHA,Ghana,inflation,2005,15.4389920155908
GHA,Ghana,inflation,2004,18.0427388232565
GHA,Ghana,inflation,2003,29.7729797160384
GHA,Ghana,inflation,2002,9.36093239560313
GHA,Ghana,inflation,2001,41.509496287803
GHA,Ghana,inflation,2000,40.240933123914
GHA,Ghana,inflation,1999,4.86539785077528
GHA,Ghana,inflation,1998,14.6241666666675
GHA,Ghana,inflation,1997,27.8852086407527
GHA,Ghana,inflation,1996,46.5610196762282
GHA,Ghana,inflation,1995,59.4615536991446
GHA,Ghana,inflation,1994,24.8702554369576
GHA,Ghana,inflation,1993,24.9598424742497
GHA,Ghana,inflation,1992,10.0561167448841
GHA,Ghana,inflation,1991,18.0314390089849
GHA,Ghana,inflation,1990,37.2590664855671
GHA,Ghana,inflation,1989,25.2236920295825
GHA,Ghana,inflation,1988,31.3592676264768
GHA,Ghana,inflation,1987,39.8150678775363
GHA,Ghana,inflation,1986,24.5654160765001
GHA,Ghana,inflation,1985,10.3054406698295
GHA,Ghana,inflation,1984,39.6653137947268
GHA,Ghana,inflation,1983,122.874514572592
GHA,Ghana,inflation,1982,22.2955664080893
GHA,Ghana,inflation,1981,116.503603996541
GHA,Ghana,inflation,1980,50.0701393436364
GHA,Ghana,inflation,1979,54.4412883345616
GHA,Ghana,inflation,1978,73.091666667343
GHA,Ghana,inflation,1977,116.450216453639
GHA,Ghana,inflation,1976,56.0810810829756
GHA,Ghana,inflation,1975,29.8245614048168
GHA,Ghana,inflation,1974,18.1347150268463
GHA,Ghana,inflation,1973,17.6829268231711
GHA,Ghana,inflation,1972,10.0671140939595
GHA,Ghana,inflation,1971,9.55882353746772
GHA,Ghana,inflation,1970,3.03030303053265
GHA,Ghana,inflation,1969,7.31707316260125
GHA,Ghana,inflation,1968,7.89473684210539
GHA,Ghana,inflation,1967,-8.42248589780283
GHA,Ghana,inflation,1966,13.2378854626539
GHA,Ghana,inflation,1965,26.4447848490173
GHA,Ghana,inflation,1964,
GHA,Ghana,inflation,1963,
GHA,Ghana,inflation,1962,
GHA,Ghana,inflation,1961,
GHA,Ghana,inflation,1960,
GHA,Ghana,debt_to_gdp,2025,
GHA,Ghana,debt_to_gdp,2024,
GHA,Ghana,debt_to_gdp,2023,
GHA,Ghana,debt_to_gdp,2022,
GHA,Ghana,debt_to_gdp,2021,
GHA,Ghana,debt_to_gdp,2020,
GHA,Ghana,debt_to_gdp,2019,
GHA,Ghana,debt_to_gdp,2018,
GHA,Ghana,debt_to_gdp,2017,
GHA,Ghana,debt_to_gdp,2016,
GHA,Ghana,debt_to_gdp,2015,
GHA,Ghana,debt_to_gdp,2014,
GHA,Ghana,debt_to_gdp,2013,
GHA,Ghana,debt_to_gdp,2012,
GHA,Ghana,debt_to_gdp,2011,
GHA,Ghana,debt_to_gdp,2010,
GHA,Ghana,debt_to_gdp,2009,
GHA,Ghana,debt_to_gdp,2008,
GHA,Ghana,debt_to_gdp,2007,
GHA,Ghana,debt_to_gdp,2006,
GHA,Ghana,debt_to_gdp,2005,
GHA,Ghana,debt_to_gdp,2004,
GHA,Ghana,debt_to_gdp,2003,
GHA,Ghana,debt_to_gdp,2002,
GHA,Ghana,debt_to_gdp,2001,
GHA,Ghana,debt_to_gdp,2000,
GHA,Ghana,debt_to_gdp,1999,
GHA,Ghana,debt_to_gdp,1998,
GHA,Ghana,debt_to_gdp,1997,
GHA,Ghana,debt_to_gdp,1996,
GHA,Ghana,debt_to_gdp,1995,
GHA,Ghana,debt_to_gdp,1994,
GHA,Ghana,debt_to_gdp,1993,
GHA,Ghana,debt_to_gdp,1992,
GHA,Ghana,debt_to_gdp,1991,
GHA,Ghana,debt_to_gdp,1990,
GHA,Ghana,debt_to_gdp,1989,
GHA,Ghana,debt_to_gdp,1988,
GHA,Ghana,debt_to_gdp,1987,
GHA,Ghana,debt_to_gdp,1986,
GHA,Ghana,debt_to_gdp,1985,
GHA,Ghana,debt_to_gdp,1984,
GHA,Ghana,debt_to_gdp,1983,
GHA,Ghana,debt_to_gdp,1982,
GHA,Ghana,debt_to_gdp,1981,
GHA,Ghana,debt_to_gdp,1980,
GHA,Ghana,debt_to_gdp,1979,
GHA,Ghana,debt_to_gdp,1978,
GHA,Ghana,debt_to_gdp,1977,
GHA,Ghana,debt_to_gdp,1976,
GHA,Ghana,debt_to_gdp,1975,
GHA,Ghana,debt_to_gdp,1974,
GHA,Ghana,debt_to_gdp,1973,
GHA,Ghana,debt_to_gdp,1972,
GHA,Ghana,debt_to_gdp,1971,
GHA,Ghana,debt_to_gdp,1970,
GHA,Ghana,debt_to_gdp,1969,
GHA,Ghana,debt_to_gdp,1968,
GHA,Ghana,debt_to_gdp,1967,
GHA,Ghana,debt_to_gdp,1966,
GHA,Ghana,debt_to_gdp,1965,
GHA,Ghana,debt_to_gdp,1964,
GHA,Ghana,debt_to_gdp,1963,
GHA,Ghana,debt_to_gdp,1962,
GHA,Ghana,debt_to_gdp,1961,
GHA,Ghana,debt_to_gdp,1960,
GHA,Ghana,exports_to_gdp,2025,
GHA,Ghana,exports_to_gdp,2024,35.4733766353922
GHA,Ghana,exports_to_gdp,2023,31.7708164934404
GHA,Ghana,exports_to_gdp,2022,34.6640435533587
GHA,Ghana,exports_to_gdp,2021,30.0551194696231
GHA,Ghana,exports_to_gdp,2020,31.5254204867115
GHA,Ghana,exports_to_gdp,2019,37.4495998625311
GHA,Ghana,exports_to_gdp,2018,33.4548954489265
GHA,Ghana,exports_to_gdp,2017,33.8768747799681
GHA,Ghana,exports_to_gdp,2016,31.193239148362
GHA,Ghana,exports_to_gdp,2015,33.8317048233696
GHA,Ghana,exports_to_gdp,2014,28.2319021605976
GHA,Ghana,exports_to_gdp,2013,25.4407833967285
GHA,Ghana,exports_to_gdp,2012,40.3592181740371
GHA,Ghana,exports_to_gdp,2011,36.9366085502594
GHA,Ghana,exports_to_gdp,2010,29.4767179831573
GHA,Ghana,exports_to_gdp,2009,29.2918659785048
GHA,Ghana,exports_to_gdp,2008,25.0294572995074
GHA,Ghana,exports_to_gdp,2007,24.5250906044049
GHA,Ghana,exports_to_gdp,2006,24.6561904908957
GHA,Ghana,exports_to_gdp,2005,36.449216950714
GHA,Ghana,exports_to_gdp,2004,39.3033251214107
GHA,Ghana,exports_to_gdp,2003,40.67904265112
GHA,Ghana,exports_to_gdp,2002,42.6162518930867
GHA,Ghana,exports_to_gdp,2001,45.2330164667316
GHA,Ghana,exports_to_gdp,2000,48.8022576190038
GHA,Ghana,exports_to_gdp,1999,32.0783389537313
GHA,Ghana,exports_to_gdp,1998,33.8713517576318
GHA,Ghana,exports_to_gdp,1997,32.4102909291879
GHA,Ghana,exports_to_gdp,1996,32.1121821725595
GHA,Ghana,exports_to_gdp,1995,24.4964459408904
GHA,Ghana,exports_to_gdp,1994,25.2586359269933
GHA,Ghana,exports_to_gdp,1993,20.2539190620077
GHA,Ghana,exports_to_gdp,1992,17.2259554921286
GHA,Ghana,exports_to_gdp,1991,16.9635460585641
GHA,Ghana,exports_to_gdp,1990,16.8778904107735
GHA,Ghana,exports_to_gdp,1989,16.7426373151832
GHA,Ghana,exports_to_gdp,1988,18.1833834984151
GHA,Ghana,exports_to_gdp,1987,19.662600536193
GHA,Ghana,exports_to_gdp,1986,16.5760970525604
GHA,Ghana,exports_to_gdp,1985,10.6544856696439
GHA,Ghana,exports_to_gdp,1984,8.04402704011295
GHA,Ghana,exports_to_gdp,1983,5.55591779958487
GHA,Ghana,exports_to_gdp,1982,3.33830724919319
GHA,Ghana,exports_to_gdp,1981,4.7558725525294
GHA,Ghana,exports_to_gdp,1980,8.46634929524876
GHA,Ghana,exports_to_gdp,1979,11.2323719084402
GHA,Ghana,exports_to_gdp,1978,8.35795292099495
GHA,Ghana,exports_to_gdp,1977,10.4989698109827
GHA,Ghana,exports_to_gdp,1976,15.7064051486362
GHA,Ghana,exports_to_gdp,1975,19.3639977285633
GHA,Ghana,exports_to_gdp,1974,18.3261802575107
GHA,Ghana,exports_to_gdp,1973,21.4510139960011
GHA,Ghana,exports_to_gdp,1972,20.7104795737123
GHA,Ghana,exports_to_gdp,1971,15.76
GHA,Ghana,exports_to_gdp,1970,21.3368747233289
GHA,Ghana,exports_to_gdp,1969,19.7401299350325
GHA,Ghana,exports_to_gdp,1968,20.3529411764706
GHA,Ghana,exports_to_gdp,1967,17.4202127659574
GHA,Ghana,exports_to_gdp,1966,14.6245059288538
GHA,Ghana,exports_to_gdp,1965,17.1214188267394
GHA,Ghana,exports_to_gdp,1964,19.9029126213592
GHA,Ghana,exports_to_gdp,1963,21.1818181818182
GHA,Ghana,exports_to_gdp,1962,24.2147922998987
GHA,Ghana,exports_to_gdp,1961,26.1290322580645
GHA,Ghana,exports_to_gdp,1960,28.1933256616801
GHA,Ghana,imports_to_gdp,2025,
GHA,Ghana,imports_to_gdp,2024,34.315046103667
GHA,Ghana,imports_to_gdp,2023,32.6170450347243
GHA,Ghana,imports_to_gdp,2022,35.451412242532
GHA,Ghana,imports_to_gdp,2021,32.6527114432115
GHA,Ghana,imports_to_gdp,2020,35.0500782295317
GHA,Ghana,imports_to_gdp,2019,39.3752028696209
GHA,Ghana,imports_to_gdp,2018,34.5036220155637
GHA,Ghana,imports_to_gdp,2017,36.6714905104435
GHA,Ghana,imports_to_gdp,2016,36.6837602962245
GHA,Ghana,imports_to_gdp,2015,42.6895661009546
GHA,Ghana,imports_to_gdp,2014,35.6046602824807
GHA,Ghana,imports_to_gdp,2013,35.318538506149
GHA,Ghana,imports_to_gdp,2012,52.808816954646
GHA,Ghana,imports_to_gdp,2011,49.3588453047101
GHA,Ghana,imports_to_gdp,2010,45.901097808525
GHA,Ghana,imports_to_gdp,2009,42.3028725496475
GHA,Ghana,imports_to_gdp,2008,44.4847683116359
GHA,Ghana,imports_to_gdp,2007,40.8292316808483
GHA,Ghana,imports_to_gdp,2006,39.8628637530195
GHA,Ghana,imports_to_gdp,2005,61.7222971639139
GHA,Ghana,imports_to_gdp,2004,60.3670092258015
GHA,Ghana,imports_to_gdp,2003,56.6081030628332
GHA,Ghana,imports_to_gdp,2002,54.8729912815685
GHA,Ghana,imports_to_gdp,2001,64.8128376940797
GHA,Ghana,imports_to_gdp,2000,67.2461725439646
GHA,Ghana,imports_to_gdp,1999,49.6267650803215
GHA,Ghana,imports_to_gdp,1998,46.7281914893617
GHA,Ghana,imports_to_gdp,1997,52.9915470404013
GHA,Ghana,imports_to_gdp,1996,40.0927619568381
GHA,Ghana,imports_to_gdp,1995,32.9266483481043
GHA,Ghana,imports_to_gdp,1994,36.7625168107589
GHA,Ghana,imports_to_gdp,1993,36.4152010536918
GHA,Ghana,imports_to_gdp,1992,28.7676403692637
GHA,Ghana,imports_to_gdp,1991,25.5248032052346
GHA,Ghana,imports_to_gdp,1990,25.850287720007
GHA,Ghana,imports_to_gdp,1989,24.3432537358508
GHA,Ghana,imports_to_gdp,1988,24.0621159136831
GHA,Ghana,imports_to_gdp,1987,26.1855227882038
GHA,Ghana,imports_to_gdp,1986,20.1355904363181
GHA,Ghana,imports_to_gdp,1985,13.5893519274271
GHA,Ghana,imports_to_gdp,1984,10.7705840827022
GHA,Ghana,imports_to_gdp,1983,5.98898053662831
GHA,Ghana,imports_to_gdp,1982,2.98203606667361
GHA,Ghana,imports_to_gdp,1981,5.32316250378652
GHA,Ghana,imports_to_gdp,1980,9.15476523849529
GHA,Ghana,imports_to_gdp,1979,11.1615052087024
GHA,Ghana,imports_to_gdp,1978,9.6874106547222
GHA,Ghana,imports_to_gdp,1977,11.5470751590074
GHA,Ghana,imports_to_gdp,1976,16.0435182347533
GHA,Ghana,imports_to_gdp,1975,18.4364944160515
GHA,Ghana,imports_to_gdp,1974,21.8025751072961
GHA,Ghana,imports_to_gdp,1973,16.3953156241074
GHA,Ghana,imports_to_gdp,1972,15.2042628774423
GHA,Ghana,imports_to_gdp,1971,20.24
GHA,Ghana,imports_to_gdp,1970,22.7091633466135
GHA,Ghana,imports_to_gdp,1969,20.3398300849575
GHA,Ghana,imports_to_gdp,1968,20.8235294117647
GHA,Ghana,imports_to_gdp,1967,19.9468085106383
GHA,Ghana,imports_to_gdp,1966,19.631093544137
GHA,Ghana,imports_to_gdp,1965,26.7394270122783
GHA,Ghana,imports_to_gdp,1964,23.8673139158576
GHA,Ghana,imports_to_gdp,1963,27.4545454545455
GHA,Ghana,imports_to_gdp,1962,28.4701114488348
GHA,Ghana,imports_to_gdp,1961,36.4516129032258
GHA,Ghana,imports_to_gdp,1960,35.4430379746835
GHA,Ghana,fdi_pct_gdp,2025,
GHA,Ghana,fdi_pct_gdp,2024,2.14505298599888
GHA,Ghana,fdi_pct_gdp,2023,1.63794208213468
GHA,Ghana,fdi_pct_gdp,2022,1.93240124339233
GHA,Ghana,fdi_pct_gdp,2021,3.18633188953992
GHA,Ghana,fdi_pct_gdp,2020,2.67937438514205
GHA,Ghana,fdi_pct_gdp,2019,5.67619931009197
GHA,Ghana,fdi_pct_gdp,2018,4.4440435772374
GHA,Ghana,fdi_pct_gdp,2017,5.39035841681501
GHA,Ghana,fdi_pct_gdp,2016,6.20782671803196
GHA,Ghana,fdi_pct_gdp,2015,6.45737614178894
GHA,Ghana,fdi_pct_gdp,2014,6.15120635162518
GHA,Ghana,fdi_pct_gdp,2013,5.13479660884921
GHA,Ghana,fdi_pct_gdp,2012,7.98251565917851
GHA,Ghana,fdi_pct_gdp,2011,8.2558797134245
GHA,Ghana,fdi_pct_gdp,2010,7.84948455261709
GHA,Ghana,fdi_pct_gdp,2009,9.10808669100415
GHA,Ghana,fdi_pct_gdp,2008,9.46643908231485
GHA,Ghana,fdi_pct_gdp,2007,5.57118876952139
GHA,Ghana,fdi_pct_gdp,2006,3.04529018468516
GHA,Ghana,fdi_pct_gdp,2005,1.34923986570129
GHA,Ghana,fdi_pct_gdp,2004,1.56810546990152
GHA,Ghana,fdi_pct_gdp,2003,1.7916409392104
GHA,Ghana,fdi_pct_gdp,2002,0.955694277966518
GHA,Ghana,fdi_pct_gdp,2001,1.68056701347756
GHA,Ghana,fdi_pct_gdp,2000,3.32941946782064
GHA,Ghana,fdi_pct_gdp,1999,3.15750877559549
GHA,Ghana,fdi_pct_gdp,1998,2.23734900555042
GHA,Ghana,fdi_pct_gdp,1997,1.18697923958791
GHA,Ghana,fdi_pct_gdp,1996,1.73085450713045
GHA,Ghana,fdi_pct_gdp,1995,1.64748906691435
GHA,Ghana,fdi_pct_gdp,1994,4.27806801152738
GHA,Ghana,fdi_pct_gdp,1993,2.09418016063635
GHA,Ghana,fdi_pct_gdp,1992,0.350680105249075
GHA,Ghana,fdi_pct_gdp,1991,0.302884126204054
GHA,Ghana,fdi_pct_gdp,1990,0.251311464912112
GHA,Ghana,fdi_pct_gdp,1989,0.285613181918892
GHA,Ghana,fdi_pct_gdp,1988,0.0961951910014878
GHA,Ghana,fdi_pct_gdp,1987,0.0926139410187668
GHA,Ghana,fdi_pct_gdp,1986,0.0749693484267481
GHA,Ghana,fdi_pct_gdp,1985,0.124325458827919
GHA,Ghana,fdi_pct_gdp,1984,0.0453280406266979
GHA,Ghana,fdi_pct_gdp,1983,0.0591530010106608
GHA,Ghana,fdi_pct_gdp,1982,0.403865773675261
GHA,Ghana,fdi_pct_gdp,1981,0.385174089719213
GHA,Ghana,fdi_pct_gdp,1980,0.350938112573509
GHA,Ghana,fdi_pct_gdp,1979,-0.0696477925023032
GHA,Ghana,fdi_pct_gdp,1978,0.264745237383442
GHA,Ghana,fdi_pct_gdp,1977,0.60253675395033
GHA,Ghana,fdi_pct_gdp,1976,-0.660372191231682
GHA,Ghana,fdi_pct_gdp,1975,2.52196697706377
